:START_ID,:TYPE,:END_ID
http://example.org/fda/1236043666039942121,hasRecallReason,"Presence of  foreign tablets/capsules: Ibuprofen Tablets USP, 600 mg bottles were found to contain some Ibuprofen Tablets USP 800 mg."
http://example.org/fda/5696610804951808665,hasRecallType,Class II
http://example.org/fda/4998519183063738309,hasRecallType,Class III
http://example.org/fda/2834377656840734409,hasRecallReason,Superpotent; Hydrochlorothiazide
http://example.org/fda/6285672385241867170,hasRecallReason,Lack of Assurance of Sterility; FDA inspectional findings resulted in concerns associated with quality control procedures that impacted sterility assurance
http://example.org/fda/5036334514835396096,hasRecallReason,CGMP Deviations
http://example.org/fda/7889868166062486230,hasRecallReason,Lack of Assurance of Sterility:  Bag has the potential to leak.
http://example.org/fda/1396635294283147577,hasRecallType,Class II
http://example.org/fda/1201385077615987523,hasRecallType,Class II
http://example.org/fda/6257855946111386300,hasRecallReason,Lack of sterility assurance: Microbial growth detected during a routine simulation of the manufacturing process. No batches of distributed product have been identified as actually containing microorganisms.
http://example.org/fda/5554058617903510357,hasRecallType,Class II
http://example.org/fda/6597559151259162576,hasRecallType,Class II
http://example.org/fda/5569038685815214013,hasRecallReason,Lack of sterility assurance
http://example.org/fda/1301868974062475192,hasRecallType,Class II
http://example.org/fda/2589585735257093193,hasRecallType,Class II
http://example.org/fda/3571207339052060897,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/6126084707546764376,hasRecallReason,Labeling: Not Elsewhere Classified: Products may contain synthetic latex and/or natural latex.
http://example.org/fda/4220185341973768704,hasRecallReason,Presence of Foreign Tablets: Presence of atenolol 25 mg tablet mixed into promethazine 25 mg tablet bottles.
http://example.org/fda/5313615534925033782,hasRecallReason,Labeling: Incorrect or missing lot and/or expiration date. Products were compounded using expired components.
http://example.org/fda/3955711492672179027,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/774272886333321849,hasRecallType,Class II
http://example.org/fda/4361845737108872835,hasRecallReason,Failed Stability Specifications
http://example.org/fda/2162029150018319029,hasRecallType,Class II
http://example.org/fda/4008302843810316438,hasRecallType,Class II
http://example.org/fda/462513346638658439,hasRecallReason,CGMP Deviations: products manufactured under conditions that could impact its product quality.
http://example.org/fda/7444151208341206574,hasRecallReason,cGMP deviations: Temperature abuse
http://example.org/fda/2365812774855526817,hasRecallType,Class II
http://example.org/fda/2227476994621402652,hasRecallReason,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.
http://example.org/fda/103915713868924780,hasRecallReason,Presence of Particulate; lot being recalled as a precaution due to the discovery of 2 particles found in a lot which preceded the recalled lot
http://example.org/fda/2018241912162728491,hasRecallReason,Lack of sterility assurance.
http://example.org/fda/293723083197211011,hasRecallReason,Lack of sterility assurance
http://example.org/fda/2666576358243555232,hasRecallType,Class II
http://example.org/fda/1655000515399706742,hasRecallReason,Out-of-specification test results obtained in Organic Impurities test during analysis of controlled samples.
http://example.org/fda/5543349536102650131,hasRecallReason,"CGMP Deviations: FDA lab confirmed presence an impurity, N-nitrosodimethylamine (NDEA) contained in the API used to manufacture the product above the interim acceptable daily intake level of 0.083 parts per million."
http://example.org/fda/4825262524533875588,hasRecallType,Class II
http://example.org/fda/6380879745559320981,hasRecallType,Class II
http://example.org/fda/6443094582852906059,hasRecallReason,"Labeling: Label Mixup; PROPRANOLOL HCL, Tablet, 10 mg may be potentially mislabeled as    PIOGLITAZONE HCL, Tablet, 15 mg, NDC 00093204856, Pedigree: AD52778_70, EXP: 5/21/2014."
http://example.org/fda/615150850813001547,hasRecallReason,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility
http://example.org/fda/1776311039531520613,hasRecallType,Class II
http://example.org/fda/6285672385241867170,hasRecallType,Class II
http://example.org/fda/6881746128778993052,hasRecallType,Class II
http://example.org/fda/5343501027616207810,hasRecallReason,"Lack of Assurance of Sterility: all sterile products compounded, repackaged, and distributed by this compounding pharmacy due to lack of sterility assurance and concerns associated with the quality control processes."
http://example.org/fda/4240272725379959,hasRecallReason,Subpotent Drug: Product contains less Sodium Fluoride than listed on product label.
http://example.org/fda/5177900552097081525,hasRecallType,Class I
http://example.org/fda/2731735105313469750,hasRecallType,Class II
http://example.org/fda/5561028994546941113,hasRecallType,Class II
http://example.org/fda/1234977498889291382,hasRecallReason,CGMP Deviations:
http://example.org/fda/773622596342044557,hasRecallReason,CGMP Deviations: Firm went out of business and could no longer continue stability studies.
http://example.org/fda/7444151208341206574,hasRecallType,Class II
http://example.org/fda/3130222742580391108,hasRecallReason,CGMP deviations: Lack of potency testing.
http://example.org/fda/7186999475051394869,hasRecallType,Class II
http://example.org/fda/1568245460947253992,hasRecallType,Class II
http://example.org/fda/7604283748251002757,hasRecallType,Class II
http://example.org/fda/9153031696169683805,hasRecallReason,"Labeling:Label Mix-up: Shipper Carton labelled Testosterone Cypionate Injection, USP, 200mg/mL, 1 ml single-dose  vials, found to contain shelf cartons labelled as Testosterone Cypionate Injection USP, 200mg/mL, 10 ml  multi-dose vials which contain Testosterone Cypionate Injection USP, 200mg/mL,1mL single-does vials"
http://example.org/fda/4975216298174330233,hasRecallReason,Recalled products were made using an active ingredient that was recalled by a supplier due to penicillin cross contamination.
http://example.org/fda/8066816553310098258,hasRecallReason,Failed Impurities/Degradation Specifications: High out of specification results for related compounds.
http://example.org/fda/2162029150018319029,hasRecallReason,Defective Container: Confirmed customer complaints of leaking bottles.
http://example.org/fda/7380844040959250361,hasRecallReason,Penicillin Cross Contamination: potentially contaminated with penicillin
http://example.org/fda/6989254231324878005,hasRecallReason,Presence of Particulate Matter: API contaminated with glass particulate was used to produce sterile injectable drugs.
http://example.org/fda/8919154840340465713,hasRecallReason,Adulterated Presence of Foreign Tablets: This product is being recalled becaiuse 30 valacyclovir hydrochloride tablets USP 500 mg were discovered in a bottle labeled Zolpidem Tartrate tables USP 10 mg
http://example.org/fda/1725727208492952978,hasRecallType,Class I
http://example.org/fda/7773860314772784832,hasRecallReason,Lack of Assurance of Sterility: The firm is recalling sterile compounded drugs within expiry due to lack of assurance of sterility.
http://example.org/fda/3601249222347075583,hasRecallType,Class II
http://example.org/fda/302162446670228998,hasRecallReason,Lack of Assurance of Sterility: FDA inspection revealed insanitary conditions at the facility.
http://example.org/fda/6848513816747356216,hasRecallReason,"Stability testing failures for one or two of the four active pharmaceutical ingredients among the finished drug products, i.e., Phenylephrine HCL, and/or Chlorpheniramine Maleate."
http://example.org/fda/4398828639649045363,hasRecallType,Class II
http://example.org/fda/4196780542329821226,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/3189993510889945638,hasRecallType,Class II
http://example.org/fda/7749554141085876186,hasRecallType,Class II
http://example.org/fda/5412940737425986246,hasRecallType,Class II
http://example.org/fda/5506843099378336186,hasRecallReason,CGMP Deviations: products manufactured under conditions that could impact its product quality.
http://example.org/fda/2032493010192080440,hasRecallType,Class II
http://example.org/fda/2395250721566481373,hasRecallReason,Failed Dissolution Specifications: Low dissolution results were obtained during stability testing
http://example.org/fda/4254649878222414558,hasRecallType,Class II
http://example.org/fda/5893326288380482547,hasRecallReason,Lack of assurance of sterility:
http://example.org/fda/791843767175721890,hasRecallType,Class II
http://example.org/fda/2966914026615335650,hasRecallReason,Superpotent Drug.
http://example.org/fda/4533063859408315425,hasRecallType,Class II
http://example.org/fda/150529202784823430,hasRecallType,Class II
http://example.org/fda/2731735105313469750,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/7192617236412831821,hasRecallReason,Good Manufacturing Practices Deviations: The product has an Active Pharmaceutical Ingredient from an unapproved source.
http://example.org/fda/6133968909350564007,hasRecallReason,Presence of particulate matter: visible free floating and partially embedded particulate matter in the glass vials.
http://example.org/fda/8667424537466132224,hasRecallReason,Lack of assurance of sterility.
http://example.org/fda/1832401432115232977,hasRecallReason,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility
